location_id,location_name,locality,sensor_id,sensor_latitude,sensor_longitude,measurement_date,parameter_with_units,minimum_measured_value,average_measured_value,maximum_measured_value
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-02-21,o3 (ppm),0.026,0.0295,0.035
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-02-23,o3 (ppm),0.0,0.0,0.0
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-02-24,o3 (ppm),0.014,0.02425,0.033
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-02-25,o3 (ppm),0.029,0.029,0.029
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-02-26,o3 (ppm),0.024,0.0245,0.025
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-02-27,o3 (ppm),0.0,0.0092,0.02
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-02-28,o3 (ppm),0.001,0.013333334,0.02
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-03-01,o3 (ppm),0.023,0.023,0.023
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-03-02,o3 (ppm),0.024,0.035714287,0.042
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-03-03,o3 (ppm),0.026,0.032434784,0.037
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-03-04,o3 (ppm),0.028,0.032619048,0.038
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-03-05,o3 (ppm),0.009,0.027142856,0.036
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-03-06,o3 (ppm),0.002,0.013363636,0.023
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-03-07,o3 (ppm),0.003,0.017111111,0.032
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-03-08,o3 (ppm),0.002,0.0275,0.043
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-03-09,o3 (ppm),0.031,0.038333334,0.044
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-03-10,o3 (ppm),0.025,0.0303,0.041
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-03-11,o3 (ppm),0.032,0.0338,0.037
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-03-12,o3 (ppm),0.027,0.0308,0.035
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-03-13,o3 (ppm),0.013,0.020285714,0.029
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-03-14,o3 (ppm),0.028,0.030444445,0.033
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-03-15,o3 (ppm),0.027,0.0314,0.034
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-03-16,o3 (ppm),0.032,0.03475,0.039
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-03-17,o3 (ppm),0.04,0.04,0.04
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-03-18,o3 (ppm),0.02,0.02,0.02
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-03-20,o3 (ppm),0.025,0.0345,0.044
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-03-21,o3 (ppm),0.031,0.034,0.037
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-03-24,o3 (ppm),0.025,0.025,0.025
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-03-26,o3 (ppm),0.026,0.026,0.026
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-03-27,o3 (ppm),0.0,0.0022,0.006
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-03-28,o3 (ppm),0.0,0.012130435,0.03
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-03-29,o3 (ppm),0.001,0.024772728,0.041
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-03-30,o3 (ppm),0.008,0.023666667,0.035
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-03-31,o3 (ppm),0.01,0.0279,0.041
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-04-01,o3 (ppm),0.025,0.033157896,0.042
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-04-02,o3 (ppm),0.024,0.035533335,0.044
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-04-03,o3 (ppm),0.002,0.028125,0.041
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-04-04,o3 (ppm),0.012,0.028666666,0.04
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-04-05,o3 (ppm),0.0,0.01623077,0.033
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-04-06,o3 (ppm),0.002,0.022636363,0.034
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-04-07,o3 (ppm),0.013,0.0164,0.022
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-04-08,o3 (ppm),0.035,0.0376,0.042
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-04-09,o3 (ppm),0.018,0.0336,0.043
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-04-10,o3 (ppm),0.003,0.01,0.015
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-04-11,o3 (ppm),0.001,0.0085,0.016
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-04-12,o3 (ppm),0.0,0.0,0.0
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-04-13,o3 (ppm),0.036,0.041125,0.048
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-04-14,o3 (ppm),0.019,0.032291666,0.049
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-04-15,o3 (ppm),0.002,0.028541667,0.043
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-04-16,o3 (ppm),0.016,0.037583333,0.056
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-04-17,o3 (ppm),0.025,0.038458332,0.045
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-04-18,o3 (ppm),0.024,0.03452174,0.042
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-04-19,o3 (ppm),0.014,0.027375,0.035
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-04-20,o3 (ppm),0.002,0.017538462,0.037
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-04-21,o3 (ppm),0.025,0.034411766,0.038
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-04-22,o3 (ppm),0.006,0.02004762,0.038
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-04-23,o3 (ppm),0.009,0.015333333,0.02
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-04-24,o3 (ppm),0.0,0.008541667,0.023
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-04-25,o3 (ppm),0.026,0.03104762,0.036
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-04-26,o3 (ppm),0.005,0.021352941,0.034
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-04-27,o3 (ppm),0.0,0.020666666,0.038
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-04-28,o3 (ppm),0.002,0.022434782,0.051
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-05-01,o3 (ppm),0.012,0.0156,0.021
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-05-02,o3 (ppm),0.007,0.03266667,0.049
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-05-03,o3 (ppm),0.033,0.039333332,0.047
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-05-04,o3 (ppm),0.011,0.033434782,0.043
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-05-05,o3 (ppm),0.012,0.021041667,0.03
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-05-06,o3 (ppm),0.02,0.031869564,0.038
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-05-07,o3 (ppm),0.022,0.025708333,0.03
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-05-08,o3 (ppm),0.012,0.027083334,0.036
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-05-09,o3 (ppm),0.012,0.025809525,0.042
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-05-10,o3 (ppm),0.009,0.026958333,0.04
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-05-11,o3 (ppm),0.01,0.024708332,0.039
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-05-12,o3 (ppm),0.006,0.023636363,0.036
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-05-13,o3 (ppm),0.017,0.026041666,0.036
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-05-14,o3 (ppm),0.029,0.036545455,0.048
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-05-15,o3 (ppm),0.022,0.031166667,0.04
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-05-16,o3 (ppm),0.001,0.027416667,0.044
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-05-17,o3 (ppm),0.001,0.04170833,0.075
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-05-18,o3 (ppm),0.021,0.053583335,0.074
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-05-19,o3 (ppm),0.017,0.04230435,0.063
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-05-20,o3 (ppm),0.02,0.029619047,0.042
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-05-21,o3 (ppm),0.018,0.028125,0.042
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-05-22,o3 (ppm),0.005,0.016285714,0.03
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-05-23,o3 (ppm),0.011,0.018666666,0.023
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-05-24,o3 (ppm),0.004,0.027166666,0.043
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-05-25,o3 (ppm),0.018,0.03025,0.043
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-05-26,o3 (ppm),0.006,0.023291666,0.04
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-05-27,o3 (ppm),0.016,0.023105264,0.03
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-05-28,o3 (ppm),0.026,0.033083335,0.042
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-05-29,o3 (ppm),0.011,0.02675,0.032
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-05-30,o3 (ppm),0.011,0.018909091,0.029
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-05-31,o3 (ppm),0.007,0.021130435,0.043
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-06-01,o3 (ppm),0.006,0.03195238,0.057
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-06-02,o3 (ppm),0.01,0.033791665,0.051
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-06-03,o3 (ppm),0.013,0.031695653,0.04
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-06-04,o3 (ppm),0.018,0.027434783,0.042
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-06-05,o3 (ppm),0.012,0.023136364,0.036
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-06-06,o3 (ppm),0.012,0.017428571,0.022
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-06-07,o3 (ppm),0.001,0.0225,0.043
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-06-08,o3 (ppm),0.0,0.019652175,0.04
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-06-09,o3 (ppm),0.006,0.029826088,0.047
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-06-10,o3 (ppm),0.013,0.042809524,0.068
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-06-11,o3 (ppm),0.044,0.05557143,0.067
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-06-12,o3 (ppm),0.033,0.061,0.083
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-06-13,o3 (ppm),0.032,0.059615385,0.072
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-06-14,o3 (ppm),0.024,0.027,0.03
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-06-19,o3 (ppm),0.012,0.0174,0.022
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-06-20,o3 (ppm),0.011,0.033666667,0.056
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-06-21,o3 (ppm),0.018,0.04165,0.061
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-06-22,o3 (ppm),0.017,0.017,0.017
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-06-23,o3 (ppm),0.003,0.023136364,0.043
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-06-24,o3 (ppm),0.01,0.032157894,0.045
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-06-25,o3 (ppm),0.024,0.041454546,0.063
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-06-26,o3 (ppm),0.018,0.037473686,0.051
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-06-27,o3 (ppm),0.019,0.03415,0.05
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-06-28,o3 (ppm),0.015,0.02915,0.042
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-06-29,o3 (ppm),0.017,0.036478262,0.055
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-06-30,o3 (ppm),0.025,0.043318182,0.086
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-07-01,o3 (ppm),0.007,0.0206,0.037
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-07-02,o3 (ppm),0.021,0.0385,0.059
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-07-03,o3 (ppm),0.024,0.042,0.061
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-07-04,o3 (ppm),0.019,0.037826087,0.061
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-07-05,o3 (ppm),0.001,0.023428572,0.061
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-07-06,o3 (ppm),0.007,0.016791666,0.029
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-07-07,o3 (ppm),0.008,0.022041667,0.042
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-07-08,o3 (ppm),0.004,0.036,0.063
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-07-09,o3 (ppm),0.012,0.030809524,0.042
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-07-10,o3 (ppm),0.011,0.030833334,0.057
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-07-11,o3 (ppm),0.017,0.03615,0.056
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-07-12,o3 (ppm),0.005,0.037541665,0.062
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-07-13,o3 (ppm),0.017,0.033954546,0.057
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-07-14,o3 (ppm),0.006,0.011666667,0.019
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-07-15,o3 (ppm),0.01,0.026666667,0.045
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-07-16,o3 (ppm),0.018,0.03578261,0.07
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-07-17,o3 (ppm),0.003,0.029809523,0.046
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-07-18,o3 (ppm),0.007,0.026411764,0.049
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-07-19,o3 (ppm),0.011,0.038956523,0.065
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-07-20,o3 (ppm),0.003,0.034,0.073
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-08-10,o3 (ppm),0.025,0.039714284,0.05
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-08-11,o3 (ppm),0.011,0.0305,0.046
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-08-12,o3 (ppm),0.025,0.0304,0.038
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-08-13,o3 (ppm),0.018,0.031666666,0.046
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-08-14,o3 (ppm),0.003,0.02578261,0.049
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-08-15,o3 (ppm),0.007,0.023,0.04
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-08-16,o3 (ppm),0.002,0.03136842,0.06
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-08-17,o3 (ppm),0.014,0.029818181,0.054
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-08-18,o3 (ppm),0.005,0.022304349,0.042
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-08-19,o3 (ppm),0.012,0.036,0.055
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-08-20,o3 (ppm),0.026,0.031882353,0.038
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-08-21,o3 (ppm),0.028,0.03,0.033
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-08-22,o3 (ppm),0.009,0.0288,0.052
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-08-23,o3 (ppm),0.017,0.031409092,0.04
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-08-24,o3 (ppm),0.012,0.028357143,0.044
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-08-25,o3 (ppm),0.007,0.02209091,0.038
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-08-26,o3 (ppm),0.013,0.028,0.048
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-08-27,o3 (ppm),0.006,0.02925,0.046
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-08-28,o3 (ppm),0.009,0.02575,0.04
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-08-29,o3 (ppm),0.007,0.0155,0.022
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-08-30,o3 (ppm),0.011,0.027681818,0.048
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-08-31,o3 (ppm),0.008,0.02765,0.043
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-09-01,o3 (ppm),0.018,0.025625,0.036
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-09-02,o3 (ppm),0.016,0.024708332,0.034
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-09-03,o3 (ppm),0.028,0.03,0.032
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-09-04,o3 (ppm),0.028,0.040666666,0.06
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-09-05,o3 (ppm),0.012,0.029095238,0.058
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-09-06,o3 (ppm),0.004,0.0203,0.037
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-09-07,o3 (ppm),0.017,0.030571429,0.042
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-09-08,o3 (ppm),0.005,0.012285714,0.019
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-09-11,o3 (ppm),0.0,0.0210625,0.043
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-09-12,o3 (ppm),0.0,0.013809524,0.043
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-09-13,o3 (ppm),0.001,0.015,0.045
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-09-14,o3 (ppm),0.0,0.017272728,0.043
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-09-15,o3 (ppm),0.006,0.022388889,0.051
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-09-16,o3 (ppm),0.008,0.028882353,0.066
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-09-17,o3 (ppm),0.002,0.031117648,0.061
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-09-18,o3 (ppm),0.011,0.022916667,0.037
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-09-19,o3 (ppm),0.014,0.017375,0.02
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-09-20,o3 (ppm),0.019,0.019,0.019
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-09-21,o3 (ppm),0.012,0.01992857,0.027
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-09-22,o3 (ppm),0.02,0.026166666,0.033
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-09-23,o3 (ppm),0.021,0.031714287,0.05
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-09-24,o3 (ppm),0.014,0.032,0.052
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-09-25,o3 (ppm),0.0,0.0,0.0
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-09-26,o3 (ppm),0.001,0.021166667,0.048
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-09-27,o3 (ppm),0.001,0.0074,0.015
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-09-28,o3 (ppm),0.004,0.019375,0.033
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-09-29,o3 (ppm),0.011,0.0245,0.034
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-10-03,o3 (ppm),0.023,0.0245,0.026
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-10-04,o3 (ppm),0.02,0.027666667,0.037
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-10-05,o3 (ppm),0.007,0.025571428,0.036
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-10-06,o3 (ppm),0.0,0.017181817,0.045
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-10-07,o3 (ppm),0.009,0.0192,0.039
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-10-08,o3 (ppm),0.009,0.0155,0.02
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-10-09,o3 (ppm),0.002,0.005909091,0.015
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-10-10,o3 (ppm),0.013,0.02,0.026
626,Bronx - IS52,New York-Northern New Jersey-Long Island,1098,40.8161,-73.9022,2017-10-11,o3 (ppm),0.006,0.017272728,0.034
