station_id,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday_holiday_rides,monthtotal
40830,18th,06/01/2025,1,301.7,1,224.3,874,36,603
40210,Damen-Cermak,06/01/2025,1,158.2,974.3,714,31,789
40740,Western-Cermak,06/01/2025,844.5,677.5,462,22,755
40440,California-Cermak,06/01/2025,990.2,750,536,26,474
41040,Kedzie-Cermak,06/01/2025,789.9,583,447.4,21,157
40780,Central Park,06/01/2025,733.8,530.5,426.2,19,663
40150,Pulaski-Cermak,06/01/2025,723,769.8,538.8,20,957
40600,Kostner,06/01/2025,266.3,151,127.2,6,833
40420,Cicero-Cermak,06/01/2025,774,511,400,20,298
40580,54th/Cermak,06/01/2025,1,558.8,868.3,712.6,39,771
40020,Harlem-Lake,06/01/2025,2,083.9,1,719.5,1,284.6,57,063
41350,Oak Park-Lake,06/01/2025,865,698.3,457.4,23,246
40610,Ridgeland,06/01/2025,769,447.5,305.2,19,465
41260,Austin-Lake,06/01/2025,957.4,675.8,540.4,25,510
40280,Central-Lake,06/01/2025,1,164,882,665,31,296
40700,Laramie,06/01/2025,582,402.8,321,15,438
40480,Cicero-Lake,06/01/2025,685.1,584.8,458.6,19,020
40030,Pulaski-Lake,06/01/2025,851.9,690,562.4,23,462
41670,Conservatory,06/01/2025,523.6,504.8,933.4,17,681
41070,Kedzie-Lake,06/01/2025,654.9,491.3,409.4,17,764
41360,California-Lake,06/01/2025,732.3,482,384,19,227
41710,Damen-Lake,06/01/2025,760.1,749.3,492.6,21,422
40170,Ashland-Lake,06/01/2025,1,720,1,364.3,937.8,46,267
41510,Morgan-Lake,06/01/2025,3,998.5,4,226.5,3,005.2,115,900
41160,Clinton-Lake,06/01/2025,2,788.8,1,543.3,1,099.8,70,236
41690,Cermak-McCormick Place,06/01/2025,1,229.4,1,471.5,974.2,36,574
41120,35-Bronzeville-IIT,06/01/2025,820.3,710,428.8,22,210
40300,Indiana,06/01/2025,399.4,296,220.6,10,675
41270,43rd,06/01/2025,541.8,367.5,294.2,14,319
41080,47th-South Elevated,06/01/2025,570.9,479.5,319,15,501
40130,51st,06/01/2025,504.6,443,317.2,13,954
40510,Garfield-South Elevated,06/01/2025,722.9,547.8,443.8,19,591
41140,King Drive,06/01/2025,271,204.3,168.8,7,352
40720,East 63rd-Cottage Grove,06/01/2025,587.9,493,353.4,16,085
40940,Halsted/63rd,06/01/2025,305.7,234.3,172.2,8,218
40290,Ashland/63rd,06/01/2025,553.4,409.5,358.2,15,050
41290,Kimball,06/01/2025,2,596.4,2,082.3,1,690.6,71,306
41180,Kedzie-Brown,06/01/2025,1,346.5,1,181.3,873.4,37,368
40870,Francisco,06/01/2025,977.8,808,502.8,26,279
41010,Rockwell,06/01/2025,1,036.8,888.5,553.2,28,092
41480,Western-Brown,06/01/2025,2,058.6,1,853,1,312.4,57,205
40090,Damen-Brown,06/01/2025,1,609.2,1,431.8,943.2,44,237
41500,Montrose-Brown,06/01/2025,1,445.8,1,246.5,847.4,39,584
41460,Irving Park-Brown,06/01/2025,1,726.9,1,691.5,1,016.4,48,113
41440,Addison-Brown,06/01/2025,1,293.7,988.5,696.6,34,605
41310,Paulina,06/01/2025,1,730.5,1,417,907,46,543
40360,Southport,06/01/2025,2,352.4,2,316.5,1,695.8,67,146
41210,Wellington,06/01/2025,1,976.1,1,272.3,1,235.6,52,766
40530,Diversey,06/01/2025,3,350.5,2,713.3,2,220.2,92,315
40660,Armitage,06/01/2025,2,845.6,2,584,1,652.6,78,356
40800,Sedgwick,06/01/2025,2,795.2,3,063,1,854.4,80,224
40710,Chicago/Franklin,06/01/2025,4,396,3,167,2,112,115,544
40460,Merchandise Mart,06/01/2025,4,858.2,2,388.3,1,471.6,118,934
40930,Midway Airport,06/01/2025,5,031.9,3,143.8,2,581.8,131,153
40960,Pulaski-Orange,06/01/2025,2,939,1,641,1,223.8,74,401
41150,Kedzie-Midway,06/01/2025,2,160.1,1,357,1,002.2,55,802
40310,Western-Orange,06/01/2025,2,355.7,1,374.5,1,096.4,60,450
40120,35th/Archer,06/01/2025,1,722.3,1,136.3,820.8,44,818
41060,Ashland-Orange,06/01/2025,1,124.3,758,587.2,29,579
41130,Halsted-Orange,06/01/2025,1,491.7,1,096.8,793.2,39,679
40730,Washington/Wells,06/01/2025,5,174.2,1,549.3,896.4,119,338
40040,Quincy/Wells,06/01/2025,5,191.2,1,676,1,364.6,122,542
40160,LaSalle/Van Buren,06/01/2025,1,869.1,791,488.2,44,856
40850,Library,06/01/2025,2,237,1,869.3,1,136.6,60,137
40680,Adams/Wabash,06/01/2025,4,200.1,3,095.5,1,828,109,725
41700,Washington/Wabash,06/01/2025,7,062,6,124,3,958,192,587
40260,State/Lake,06/01/2025,8,148.4,7,869.5,5,606,230,624
40380,Clark/Lake,06/01/2025,10,523.2,7,086.8,5,049,274,579
